0 0 3.46944693506e-18 2.77555754805e-17
0 1 0.0 -2.23894193758e-09
0 2 -1.38777877397e-17 -4.4733860424e-09
0 3 -2.08166816086e-17 -6.69960317234e-09
0 4 3.46944693454e-18 -8.91320139607e-09
0 5 3.12250224083e-17 -1.11117142559e-08
0 6 -3.46944693391e-18 -1.32914796672e-08
0 7 -3.46944693351e-18 -1.54501042388e-08
0 8 -1.04083407991e-17 -1.75822590111e-08
0 9 -6.93889386501e-18 -1.96834546863e-08
0 10 -2.08166815915e-17 -2.17488684832e-08
0 11 0.0 -2.3773391419e-08
0 12 3.46944693053e-18 -2.5751545584e-08
0 13 -1.04083407893e-17 -2.76775385005e-08
0 14 -1.73472346445e-17 -2.95451933038e-08
0 15 -1.3877787712e-17 -3.13480107346e-08
0 16 1.04083407811e-17 -3.30791127945e-08
0 17 1.3877787704e-17 -3.47313139538e-08
0 18 -2.42861284744e-17 -3.62970794618e-08
0 19 6.93889384754e-18 -3.77686058524e-08
0 20 6.93889384511e-18 -3.91377950618e-08
0 21 -3.46944692129e-18 -4.03963452171e-08
0 22 -1.04083407599e-17 -4.15357407135e-08
0 23 -1.04083407557e-17 -4.25473543411e-08
0 24 -1.73472345856e-17 -4.34224534883e-08
0 25 0.0 -4.41523131068e-08
0 26 -6.93889382813e-18 -4.47282389849e-08
0 27 3.46944691246e-18 -4.51416911903e-08
0 28 1.38777876432e-17 -4.5384323691e-08
0 29 -3.4694469091e-18 -4.54481175131e-08
0 30 -3.46944690735e-18 -4.53254362932e-08
0 31 -3.46944690556e-18 -4.50091675268e-08
0 32 -6.93889380746e-18 -4.44927924703e-08
0 33 -1.04083407056e-17 -4.37705338705e-08
0 34 -1.73472344999e-17 -4.28374376215e-08
0 35 3.46944689806e-18 -4.16895240737e-08
0 36 2.08166813767e-17 -4.03238785868e-08
0 37 3.46944689417e-17 -3.87388022287e-08
0 38 3.46944689222e-18 -3.69339067271e-08
0 39 1.04083406708e-17 -3.49102593676e-08
0 40 2.42861282182e-17 -3.26704757389e-08
0 41 6.93889377278e-18 -3.02188512803e-08
0 42 0.0 -2.75614426057e-08
0 43 -3.46944688262e-18 -2.47061743067e-08
0 44 2.42861281655e-17 -2.16628946723e-08
0 45 3.46944687902e-18 -1.84434391934e-08
0 46 3.12250218957e-17 -1.50616370715e-08
0 47 3.46944687564e-18 -1.15333000889e-08
0 48 6.93889374809e-18 -7.87613756514e-09
0 49 0.0 -4.01732452707e-09
0 50 1.04083405987e-17 0.0
0 51 -3.46944686674e-18 4.01732451319e-09
0 52 -1.73472343702e-17 7.87613756514e-09
0 53 0.0 1.1533300075e-08
0 54 1.38777875092e-17 1.50616370576e-08
0 55 1.38777875161e-17 1.84434391795e-08
0 56 2.08166812847e-17 2.16628946723e-08
0 57 0.0 2.47061743067e-08
0 58 -2.42861281914e-17 2.75614426334e-08
0 59 -6.93889377278e-18 3.02188512942e-08
0 60 -1.73472344416e-17 3.26704757389e-08
0 61 -6.93889378053e-18 3.49102593815e-08
0 62 1.04083406767e-17 3.6933906741e-08
0 63 2.42861282592e-17 3.87388022009e-08
0 64 1.04083406884e-17 4.03238785451e-08
0 65 2.42861282864e-17 4.16895240598e-08
0 66 6.93889379995e-18 4.28374376076e-08
0 67 2.77555752149e-17 4.37705338844e-08
0 68 2.77555752298e-17 4.44927924564e-08
0 69 -1.04083407167e-17 4.50091675129e-08
0 70 3.46944690735e-18 4.53254362932e-08
0 71 1.73472345455e-17 4.54481174992e-08
0 72 -1.7347234554e-17 4.5384323691e-08
0 73 1.38777876498e-17 4.51416911903e-08
0 74 0.0 4.47282389571e-08
0 75 -2.7755575325e-17 4.41523130929e-08
0 76 1.73472345856e-17 4.34224534883e-08
0 77 1.04083407557e-17 4.25473543411e-08
0 78 6.93889383991e-18 4.15357407135e-08
0 79 1.73472346064e-17 4.03963451755e-08
0 80 1.04083407677e-17 3.91377950896e-08
0 81 2.08166815426e-17 3.77686058663e-08
0 82 1.38777876997e-17 3.62970794895e-08
0 83 4.51028100381e-17 3.47313139815e-08
0 84 6.93889385408e-18 3.30791127945e-08
0 85 6.93889385601e-18 3.13480107207e-08
0 86 2.42861285024e-17 2.95451933038e-08
0 87 0.0 2.76775385005e-08
0 88 2.42861285137e-17 2.57515455424e-08
0 89 2.42861285188e-17 2.37733914052e-08
0 90 1.73472346595e-17 2.17488684554e-08
0 91 3.4694469325e-18 1.96834546863e-08
0 92 -3.12250223973e-17 1.75822589833e-08
0 93 -1.04083408005e-17 1.54501042943e-08
0 94 -3.46944693391e-18 1.32914796533e-08
0 95 -2.08166816055e-17 1.11117142975e-08
0 96 -2.08166816072e-17 8.9132014377e-09
0 97 6.93889386952e-18 6.6996032001e-09
0 98 -1.73472346746e-17 4.47338602852e-09
0 99 1.38777877401e-17 2.23894195146e-09
1 0 2.34533164664e-09 0.0
1 1 2.34304812257e-09 -2.23651308882e-09
1 2 2.33660385033e-09 -4.4690519538e-09
1 3 2.32606752152e-09 -6.69338310628e-09
1 4 2.31188719092e-09 -8.90628995251e-09
1 5 2.2946096052e-09 -1.11035739759e-08
1 6 2.2741499711e-09 -1.32828133218e-08
1 7 2.24988494347e-09 -1.54396435233e-08
1 8 2.22057332769e-09 -1.75708531905e-08
1 9 2.18653846581e-09 -1.96712647707e-08
1 10 2.14745520125e-09 -2.17361024451e-08
1 11 2.10301532225e-09 -2.37602363589e-08
1 12 2.05286214191e-09 -2.57382305546e-08
1 13 1.99666609746e-09 -2.76642696702e-08
1 14 1.93405902855e-09 -2.9532213076e-08
1 15 1.86471079998e-09 -3.13355359358e-08
1 16 1.78826389911e-09 -3.30673905327e-08
1 17 1.70441052358e-09 -3.47205625403e-08
